gene,bio_rank,ko_l2_mean,mean_expr,frac_expr
DOCK4,486,0.024683611,0.94725436,0.4790462427745665
LGALS1,487,0.024640458,0.8764451,0.1640173410404624
DIAPH2,488,0.024618005,1.0447977,0.4132947976878612
PUM1,489,0.024610216,1.4812139,0.6567919075144508
ZNF385D,490,0.0245984,0.89089596,0.3764450867052023
PKN2,491,0.024527274,1.4877168,0.6358381502890174
PCSK5,492,0.024511557,0.70592487,0.3786127167630058
CEP128,493,0.024281628,0.95520234,0.3778901734104046
UNC5C,494,0.0242783,0.42196533,0.1994219653179191
INPP4B,495,0.024274843,0.6387283,0.3041907514450867
RRM2,496,0.02425712,0.55057806,0.1770231213872832
CDH10,497,0.024196269,0.73771673,0.3973988439306358
MFGE8,498,0.024182899,0.72182083,0.3692196531791907
SOX1-OT,499,0.02415155,0.50216764,0.2774566473988439
HS6ST2,500,0.024147293,0.982659,0.3049132947976878
APOLD1,501,0.02406183,1.2420521,0.2507225433526011
DCX,502,0.023936491,0.7398844,0.3952312138728324
CBLB,503,0.023891104,0.8330925,0.4552023121387283
RGS12,504,0.023882264,0.867052,0.4689306358381503
SASH1,505,0.02379706,0.8410405,0.4118497109826589
SLIT2,506,0.023784969,1.2666185,0.2377167630057803
RBMS3,507,0.023701988,0.67052025,0.2955202312138728
SMC4,508,0.023678768,0.9790462,0.3410404624277456
CRB1,509,0.023606451,0.6676301,0.3302023121387283
CD9,510,0.0235537,0.46098265,0.1791907514450867
TIMP3,511,0.023530949,0.8273121,0.2947976878612717
S100B,512,0.023464657,0.48265895,0.1401734104046242
GRIN2B,513,0.023382163,0.51228327,0.2745664739884393
HEPN1,514,0.023356892,0.5036127,0.2080924855491329
GPR39,515,0.023264874,0.63150287,0.2492774566473988
LHFPL3,516,0.023262277,0.69942194,0.2449421965317919
HTRA1,517,0.02314642,0.5180636,0.2434971098265896
SSH2,518,0.023136348,1.392341,0.5332369942196532
SLC24A3,519,0.023064557,0.8742775,0.3713872832369942
KCNH8,520,0.02306224,0.86416185,0.3721098265895953
EIF4A2,521,0.022982335,0.9537572,0.4906069364161849
MAML3,522,0.022961807,0.98121387,0.3728323699421965
FBXL17,523,0.022889314,1.1315029,0.5057803468208093
PRR16,524,0.022883937,0.5751445,0.2239884393063584
ST6GALNAC5,525,0.022807332,0.85910404,0.3526011560693641
PIK3C2G,526,0.022801047,0.4465318,0.1705202312138728
FGF12,527,0.022712668,0.5476879,0.2976878612716763
PLD5,528,0.02261919,0.65751445,0.3005780346820809
TUBB4B,529,0.022564733,1.2044798,0.2817919075144509
CACNA1C,530,0.022480736,0.79552025,0.3417630057803468
LRFN5,531,0.022445884,0.81286126,0.3410404624277456
POU6F2,532,0.022443695,0.5643064,0.2319364161849711
HMGB2,533,0.0224425,1.300578,0.3049132947976878
ZFP36L1,534,0.022381669,0.9913295,0.3229768786127168
ATAD2,535,0.02231493,0.7449422,0.2991329479768786
CLYBL,536,0.022268856,0.4017341,0.1994219653179191
JAK1,537,0.022183044,0.9046243,0.4544797687861271
EMX2,538,0.0221273,0.42991328,0.1828034682080924
GLUD1,539,0.02209855,1.0289017,0.3786127167630058
RANBP1,540,0.022061339,0.6495665,0.3063583815028902
CYP26B1,541,0.022061076,0.3302023,0.1560693641618497
GALNTL6,542,0.022052197,0.49566475,0.2059248554913294
PPM1E,543,0.022020826,1.5939306,0.5578034682080925
PACRG,544,0.02193244,1.0028902,0.3836705202312139
UST,545,0.021918738,0.5852601,0.2984104046242775
PID1,546,0.021869339,0.650289,0.2868497109826589
ZNF521,547,0.02186564,0.7398844,0.3786127167630058
MEST,548,0.021769164,0.6806358,0.3179190751445087
CNTN4,549,0.02176587,0.93280345,0.3316473988439306
STK24-1,550,0.02175151,0.9653179,0.449421965317919
LRIG1,551,0.021719432,0.94942194,0.3403179190751445
MASP1,552,0.02171344,0.5932081,0.2897398843930636
ABHD3,553,0.021693507,0.95881504,0.3721098265895953
ERC2,554,0.021579081,1.0484104,0.3858381502890173
DENND2B,555,0.021555457,0.7984104,0.4140173410404624
MYT1L,556,0.02132998,0.59754336,0.2839595375722543
CD24,557,0.021268383,0.5787572,0.3569364161849711
NR2F2,558,0.021123402,0.33309248,0.1842485549132948
ENC1,559,0.021018088,0.57442194,0.3367052023121387
NR3C2,560,0.020939192,0.3865607,0.2145953757225433
FOS,561,0.02093368,0.99060696,0.1358381502890173
BRIP1,562,0.020895965,0.5043353,0.2565028901734104
CADPS,563,0.02078803,0.7203757,0.291907514450867
ST6GALNAC3,564,0.020717146,0.8200867,0.3829479768786127
IGFBPL1,565,0.020665059,0.49060693,0.1705202312138728
SHISA6,566,0.020486807,0.5563584,0.2781791907514451
DDIT4,567,0.020424489,0.8887283,0.2471098265895953
SLAIN1,568,0.020414455,0.73410404,0.4501445086705202
SEMA3A,569,0.02036098,0.6473988,0.3063583815028902
VEPH1,570,0.020356312,0.5549133,0.2854046242774566
CNTN1,571,0.020355718,0.4949422,0.3114161849710982
ENOX1,572,0.020318482,0.88728327,0.4017341040462427
LINC00621,573,0.020268433,0.5635838,0.2117052023121387
CRNDE,574,0.020252388,0.47904626,0.2369942196531791
SHTN1,575,0.020241072,0.4566474,0.2926300578034682
SHISA9,576,0.020239567,0.3865607,0.1893063583815029
PEG10,577,0.020228956,0.7182081,0.3316473988439306
ATP2B4,578,0.020196877,0.67052025,0.3526011560693641
CDHR3,579,0.020171285,0.6856936,0.3236994219653179
SPRY1,580,0.020148473,0.3034682,0.1676300578034682
CHSY3,581,0.020099612,0.63945085,0.2507225433526011
DCDC1,582,0.020037072,0.5231214,0.2557803468208092
STARD13,583,0.020033367,0.59248555,0.2868497109826589
MYRIP,584,0.020011116,0.5816474,0.2984104046242775
SEMA6A-AS1,585,0.019995192,0.5130058,0.3222543352601156
SFRP2,586,0.01996982,0.52384394,0.222543352601156
FLRT2,587,0.019954646,0.4949422,0.2637283236994219
PLXNA2,588,0.019950569,0.5643064,0.3453757225433526
ARMC3,589,0.019941056,0.53684974,0.1777456647398844
SGIP1,590,0.019930236,0.7666185,0.3778901734104046
BNIP3,591,0.019910429,0.5549133,0.2442196531791907
TCF7L1,592,0.019892344,0.63150287,0.3330924855491329
STMN4,593,0.01986843,0.57586706,0.3222543352601156
CDH18,594,0.019857269,0.5859827,0.1936416184971098
NFIC,595,0.019782461,0.5520231,0.3208092485549133
AGBL1,596,0.019655872,0.5679191,0.1791907514450867
CRMP1,597,0.019627351,0.8865607,0.4978323699421965
EIF1B,598,0.01961668,0.70592487,0.3634393063583815
WLS,599,0.019595604,0.74710983,0.2232658959537572
PDGFRB,600,0.019572308,0.35765895,0.2341040462427745
AQP4,601,0.019554488,0.5216763,0.1408959537572254
DDAH2,602,0.019497657,0.80852604,0.384393063583815
TNFRSF19,603,0.019380338,0.63439304,0.3164739884393063
SRGAP2C,604,0.019359376,0.31791908,0.2145953757225433
ZNF544,605,0.019336957,0.44219652,0.2651734104046243
APCDD1,606,0.019246388,0.3215318,0.1871387283236994
ATRNL1,607,0.0192326,0.6163295,0.3648843930635838
SCN3A,608,0.019201769,0.54552025,0.3078034682080925
KITLG,609,0.01918258,0.39089596,0.2030346820809248
TFAP2C,610,0.019114735,0.39739883,0.1929190751445086
LARGE1,611,0.01910389,0.8323699,0.4118497109826589
BCAS3,612,0.018923327,1.1683526,0.4906069364161849
SUB1,613,0.018921638,1.1127168,0.4436416184971098
SCN1A,614,0.018888718,0.3916185,0.213150289017341
NDST3,615,0.018884476,0.3583815,0.1972543352601156
CSRP2,616,0.018789683,0.7015896,0.2955202312138728
UNC13C,617,0.01877636,0.4053468,0.2283236994219653
DPY19L1,618,0.018687317,0.47760117,0.2882947976878612
ASPM,619,0.018666284,0.76950866,0.1849710982658959
FBXO32,620,0.018575225,0.5346821,0.1828034682080924
DOK6,621,0.01857021,0.59609824,0.3186416184971098
PDXDC1,622,0.018517477,0.7709538,0.430635838150289
CDH13,623,0.018505894,0.38294798,0.2182080924855491
POT1-AS1,624,0.018500973,0.6965318,0.3092485549132948
SAMD5,625,0.018496359,0.63078034,0.2565028901734104
PIP5K1B,626,0.018420978,0.36416185,0.1611271676300578
KCND3,627,0.018412419,0.375,0.2326589595375722
ADAMTS3,628,0.018249644,0.32658958,0.1726878612716763
LINC01727,629,0.018208273,0.14595376,0.0671965317919075
SGCZ,630,0.018190183,0.5534682,0.1835260115606936
BTG1,631,0.0181609,0.60910404,0.3020231213872832
RIMS2,632,0.018155191,0.7102601,0.2630057803468208
GALNTL6-1,633,0.018086638,0.5223988,0.1878612716763005
UHRF1,634,0.0180662,0.2434971,0.1640173410404624
WDR70,635,0.018065779,0.94580925,0.4906069364161849
ZDHHC21,636,0.018016523,0.65390176,0.398121387283237
CCNA2,637,0.017965091,0.7037572,0.1647398843930635
GNG5,638,0.0179489,0.6517341,0.2991329479768786
MAGED1,639,0.01788057,0.8395954,0.4356936416184971
ARHGAP11B,640,0.01785433,0.25072256,0.1192196531791907
TRPM3,641,0.017776558,0.38728324,0.2117052023121387
AQP4-AS1,642,0.017771581,0.4465318,0.2239884393063584
RIMS1,643,0.017755954,0.9096821,0.3952312138728324
EGFEM1P,644,0.01773808,0.8533237,0.1828034682080924
EFNA5,645,0.017730417,0.3880058,0.1950867052023121
PLXNA4,646,0.017725289,0.39089596,0.2341040462427745
MON2,647,0.017718779,0.8193642,0.4559248554913295
HOPX,648,0.017649615,0.29913294,0.1539017341040462
MCTP1,649,0.01756429,0.40101156,0.2550578034682081
TTC6,650,0.017515717,0.41112718,0.0989884393063583
PHACTR2,651,0.017492574,0.5859827,0.309971098265896
BTBD9,652,0.017467394,1.3728324,0.5570809248554913
SH3GL2,653,0.017433763,0.5426301,0.2897398843930636
H2AX,654,0.01742439,0.58092487,0.2413294797687861
PDZD2,655,0.017403811,0.44580925,0.2796242774566474
H4C3,656,0.017368725,0.8200867,0.2052023121387283
MELK,657,0.01735786,0.50289017,0.2095375722543352
GRIA3,658,0.017340003,0.41112718,0.2832369942196532
CACYBP,659,0.0172913,0.59609824,0.2998554913294797
SCHIP1,660,0.01727105,0.54552025,0.2109826589595375
DIPK1C,661,0.017239543,0.308526,0.1770231213872832
GNAI2-1,662,0.017216474,0.22760116,0.1690751445086705
TMEM98,663,0.017207138,0.599711,0.3475433526011561
TMEM123,664,0.01717644,0.52817917,0.3236994219653179
SYN3,665,0.017169729,0.3034682,0.1921965317919075
LINC01122,666,0.017158892,0.7731214,0.351878612716763
NXPH1,667,0.017153963,0.36127168,0.130057803468208
CLVS1,668,0.017100358,0.6264451,0.2882947976878612
SGCE,669,0.017090028,0.7333815,0.449421965317919
NMNAT2,670,0.017069133,0.517341,0.2933526011560693
KCNIP4,671,0.017037686,0.5180636,0.2283236994219653
RORB,672,0.016950896,0.52384394,0.2398843930635838
GRID1,673,0.01693926,0.4479769,0.2680635838150289
SNAP91,674,0.016860452,0.83381504,0.4530346820809248
GAS2L3,675,0.01681163,0.46676302,0.1907514450867052
MAPT,676,0.016801476,0.49566475,0.3367052023121387
FAM107A,677,0.016761234,0.2933526,0.1726878612716763
H1-0,678,0.01672069,0.63945085,0.3280346820809248
C11orf58,679,0.016670164,0.8330925,0.4190751445086705
KIF2A-1,680,0.016529683,0.533237,0.3323699421965317
ID2,681,0.016529452,0.4631503,0.2355491329479768
ALMS1,682,0.016516674,0.6669075,0.4096820809248555
DACH2,683,0.016479561,0.5643064,0.1864161849710982
MEG8,684,0.016472664,0.43858382,0.2492774566473988
STK24,685,0.016344296,0.5736994,0.3280346820809248
CA8,686,0.016309068,0.24638729,0.1408959537572254
RIT2,687,0.016126296,0.3865607,0.1445086705202312
GDNF-1,688,0.016065126,0.4132948,0.2658959537572254
NDUFA11,689,0.016061382,0.5433526,0.3143063583815029
PCLO,690,0.016015138,0.48554912,0.2875722543352601
STXBP5L,691,0.015995102,0.42052025,0.2471098265895953
GAS7,692,0.015988488,0.43858382,0.2658959537572254
HEPACAM,693,0.015986372,0.32803467,0.1842485549132948
H2AZ2,694,0.015952656,0.74710983,0.3367052023121387
HS3ST4,695,0.015943,0.17774567,0.1315028901734104
TMSB15A,696,0.015856842,0.42124277,0.2586705202312139
NPY,697,0.015844105,0.33092487,0.1336705202312138
LRRC9,698,0.015777608,0.37933525,0.1820809248554913
KCNIP1,699,0.015777443,0.44436416,0.2427745664739884
NUSAP1,700,0.015709726,0.38078034,0.1734104046242774
MORF4L2,701,0.015689412,0.7456647,0.3699421965317919
PDZRN4,702,0.015637971,0.4067919,0.2232658959537572
EDA,703,0.0156376,0.50578034,0.226878612716763
ADAMTS9-AS2,704,0.015625153,0.38294798,0.1878612716763005
CNTN5,705,0.01562365,0.5932081,0.2297687861271676
SDC2,706,0.015617963,0.46459538,0.2622832369942196
RSPO3,707,0.015553701,0.41112718,0.0715317919075144
DYNLT5,708,0.015543141,0.25433525,0.0960982658959537
LGR4,709,0.01552146,0.5036127,0.2622832369942196
MBNL2,710,0.015518757,0.7023121,0.3721098265895953
CDH11,711,0.015512753,0.34393063,0.2080924855491329
MIS18BP1,712,0.0154779265,0.50216764,0.2427745664739884
XKR4,713,0.01541259,0.44364163,0.190028901734104
H2AC6,714,0.0154000595,0.47037572,0.1842485549132948
FRMD4B,715,0.015377202,0.5296243,0.3070809248554913
ACSBG1,716,0.015331269,0.28323698,0.1524566473988439
PLP1,717,0.015240377,0.2803468,0.1416184971098266
PDZRN3,718,0.015088326,0.3381503,0.1632947976878612
DUSP16,719,0.015063622,0.5209538,0.2810693641618497
MTRNR2L12,720,0.01505877,0.16473988,0.1315028901734104
EBF1,721,0.014935678,0.21748555,0.111271676300578
CACNA2D3,722,0.0149154095,0.47615606,0.1748554913294797
CD99,723,0.01479963,0.21748555,0.1596820809248555
IRX2,724,0.014762269,0.28612718,0.1517341040462427
LYPD1,725,0.014627423,0.29768786,0.1611271676300578
LINC01322,726,0.014624489,0.28323698,0.1950867052023121
MARCHF3,727,0.014536478,0.52890176,0.2774566473988439
PCDH9-AS2,728,0.014499659,0.28612718,0.1878612716763005
GAP43,729,0.014318491,0.34971097,0.2391618497109826
TGFB2,730,0.014131529,0.29552025,0.1770231213872832
PPP1R14C,731,0.01412308,0.26445088,0.1618497109826589
MYO3A,732,0.014092608,0.41907513,0.2160404624277456
PTTG1,733,0.014087054,0.49205202,0.1271676300578034
CNTNAP4,734,0.0140751,0.20809248,0.1047687861271676
LINC00943,735,0.014058011,0.19580925,0.1365606936416185
SNRPD2-1,736,0.0140556805,0.46604046,0.273121387283237
SLC4A10,737,0.014030098,0.375,0.2218208092485549
RASGEF1B,738,0.014016907,0.46676302,0.2008670520231213
TERF2IP,739,0.013989469,0.5686416,0.3439306358381503
PCDHGB4-1,740,0.0139267845,0.44580925,0.1481213872832369
COL23A1,741,0.013926291,0.20231214,0.1221098265895953
DNAI1,742,0.013906856,0.33381504,0.1813583815028902
PCP4,743,0.013846225,0.16979769,0.130057803468208
BMT2,744,0.013822093,0.54407513,0.3410404624277456
DENND1B,745,0.013781815,0.5635838,0.3468208092485549
TSHZ2,746,0.013777777,0.45736995,0.1734104046242774
TPX2,747,0.013754285,0.44508672,0.1372832369942196
ARX,748,0.013711177,0.32658958,0.1856936416184971
UBA6-DT,749,0.013706586,0.658237,0.3085260115606936
NHS,750,0.013704946,0.5317919,0.2413294797687861
MKI67,751,0.013653761,0.45953757,0.1235549132947976
FAM135B,752,0.013648392,0.28901735,0.1820809248554913
PRICKLE2,753,0.013602007,0.30057803,0.1748554913294797
NEBL,754,0.013548647,0.4898844,0.1264450867052023
C8orf34,755,0.013534351,0.31358382,0.1539017341040462
CXCR4,756,0.013495115,0.26950866,0.176300578034682
LRP5-1,757,0.0134605765,0.22182082,0.1647398843930635
PMP2,758,0.013435731,0.27095374,0.0802023121387283
POMP,759,0.013430598,0.6683526,0.3309248554913295
LAMA2,760,0.01339755,0.30708092,0.1365606936416185
IGFBP5,761,0.01339725,0.2601156,0.1553468208092485
DHRS3,762,0.013364246,0.19075145,0.1264450867052023
NTN1,763,0.013359609,0.4913295,0.1661849710982658
HBA1,764,0.013356198,0.21242775,0.1589595375722543
POLR2L,765,0.013352606,0.44580925,0.2565028901734104
SMAD5,766,0.013336694,0.47760117,0.3063583815028902
PRTG,767,0.013334338,0.45592487,0.1618497109826589
KCNJ6,768,0.013316945,0.24638729,0.1726878612716763
KCNB2,769,0.01326204,0.6047688,0.2333815028901734
ABLIM1,770,0.013245303,0.41690752,0.2182080924855491
CNTNAP5,771,0.013231387,0.33598265,0.1596820809248555
GABRB2,772,0.013221272,0.25794798,0.1459537572254335
MLLT11,773,0.013169992,0.35115606,0.2550578034682081
ZNF559,774,0.013154165,0.31430635,0.2348265895953757
GSN,775,0.013057149,0.32731214,0.1430635838150289
GRM8,776,0.013001269,0.31069365,0.1560693641618497
ANKRD30BL,777,0.012974155,0.37716764,0.1979768786127167
RORA,778,0.012967374,0.55057806,0.2485549132947976
CSNK2A2,779,0.012935023,0.45086706,0.3114161849710982
TEKT1,780,0.012863114,0.21893063,0.0946531791907514
ANXA2,781,0.012815042,0.2767341,0.1539017341040462
CACNA1E,782,0.012814755,0.3583815,0.2485549132947976
FRAS1,783,0.012787701,0.32803467,0.1791907514450867
VCAM1,784,0.012772971,0.24927746,0.1365606936416185
SORCS1,785,0.012742781,0.35115606,0.1921965317919075
EML1,786,0.012565009,0.38439307,0.2579479768786127
FAM111A,787,0.012563529,0.21098267,0.1466763005780346
CELF4,788,0.012544434,0.316474,0.1416184971098266
HECW1,789,0.012534894,0.41040462,0.2008670520231213
KNL1,790,0.012534133,0.46604046,0.1510115606936416
TRMT9B,791,0.012493742,0.27239883,0.2044797687861271
EPHA4,792,0.012476062,0.45231214,0.2449421965317919
FRZB,793,0.012451712,0.31719652,0.0621387283236994
GABRB3,794,0.012389335,0.5180636,0.3063583815028902
SLIT3,795,0.012342872,0.21531792,0.1264450867052023
UNK,796,0.012313928,0.48916185,0.315028901734104
SH3D19-1,797,0.012267784,0.30708092,0.2073699421965318
TYMS,798,0.01222269,0.27745664,0.1264450867052023
RYR3,799,0.012208829,0.29768786,0.166907514450867
NETO2,800,0.012198965,0.4869942,0.2976878612716763
IBTK,801,0.012044669,0.48916185,0.3367052023121387
ADARB2,802,0.0120153045,0.27601156,0.1307803468208092
CDH12,803,0.011999858,0.33742774,0.1871387283236994
SNCA,804,0.011982194,0.2565029,0.1632947976878612
PGAM4,805,0.0119656855,0.3013006,0.1965317919075144
TMEM91,806,0.011962201,0.21098267,0.1604046242774566
SULF1,807,0.011949048,0.26445088,0.088150289017341
IL33,808,0.011947207,0.25433525,0.1502890173410404
KLHL32,809,0.011936733,0.31358382,0.2145953757225433
BCL11B,810,0.011922613,0.2767341,0.1813583815028902
HSD17B12,811,0.011914573,0.47760117,0.2608381502890173
EEF1A2,812,0.011889251,0.21026012,0.1697976878612716
IRX1,813,0.011867264,0.21893063,0.1213872832369942
CFAP52,814,0.011824751,0.17124277,0.0874277456647398
NDN,815,0.01172816,0.46893063,0.273121387283237
GMPR,816,0.011668516,0.18930636,0.0722543352601156
RHOBTB3,817,0.011652431,0.4486994,0.2774566473988439
LINC02388,818,0.011645829,0.25433525,0.0982658959537572
TAFA2,819,0.011632393,0.43713874,0.2341040462427745
CRADD,820,0.01162693,0.6517341,0.2911849710982659
ATP10B,821,0.011613966,0.23988439,0.1401734104046242
TRIOBP,822,0.011600328,0.39739883,0.2716763005780346
KPNA2,823,0.011594718,0.6726879,0.1582369942196531
MIAT,824,0.011584403,0.3020231,0.1958092485549133
SCN9A,825,0.011546202,0.24060693,0.1539017341040462
TENM1-1,826,0.011514083,0.2781792,0.1618497109826589
NCAPG,827,0.011489466,0.32225433,0.1401734104046242
EP400,828,0.011488635,0.45447975,0.3143063583815029
IFI44L,829,0.01148022,0.20375723,0.14378612716763
SCARA3,830,0.011477112,0.22543353,0.1690751445086705
NUF2,831,0.011473184,0.39523122,0.157514450867052
TCIM,832,0.011462906,0.29624277,0.1401734104046242
ADAMTS17,833,0.011437591,0.24927746,0.1184971098265895
FKBP10,834,0.0114364,0.1734104,0.1351156069364162
CMC2,835,0.0114359595,0.38872832,0.2485549132947976
CRAMP1,836,0.011423515,0.20592485,0.157514450867052
KCNQ1OT1,837,0.011422685,0.3020231,0.1856936416184971
SH3KBP1,838,0.0114069795,0.37210983,0.2348265895953757
CCM2,839,0.011393654,0.35115606,0.2384393063583815
LDB2,840,0.011235403,0.25289017,0.101878612716763
LINC01414,841,0.011229786,0.21748555,0.1033236994219653
GABRA2,842,0.011225791,0.33526012,0.1965317919075144
MGMT,843,0.011221681,0.33598265,0.2182080924855491
THRB,844,0.011169546,0.15390174,0.1098265895953757
TRAPPC5,845,0.011156314,0.3634393,0.2463872832369942
KIF11,846,0.01110686,0.4118497,0.1618497109826589
SGO2,847,0.011104978,0.35765895,0.1177745664739884
PROX1,848,0.011104567,0.18569364,0.1242774566473988
GHR,849,0.011081429,0.19436416,0.1213872832369942
KLHL29,850,0.011075345,0.29263005,0.1546242774566474
PAUPAR,851,0.011064691,0.16257225,0.1004335260115606
EPB41,852,0.011050215,0.49855492,0.2832369942196532
CRHR2,853,0.0110321585,0.13800578,0.0794797687861271
CACNA1A,854,0.011028908,0.30924857,0.1950867052023121
TMEM132C,855,0.011008322,0.35476878,0.125
TAGLN3,856,0.010994131,0.31069365,0.2326589595375722
H2BC5,857,0.010977394,0.3851156,0.134393063583815
FLOT2,858,0.010974016,0.25289017,0.1936416184971098
ZNF236,859,0.010972425,0.35260117,0.2521676300578034
LSM5,860,0.010967901,0.46098265,0.2550578034682081
GAS1,861,0.010863215,0.22760116,0.1473988439306358
FZD2,862,0.010788212,0.2947977,0.2066473988439306
FIBIN,863,0.010782058,0.1466763,0.0867052023121387
KIF15,864,0.010749475,0.3468208,0.1683526011560693
NEUROD2,865,0.010704305,0.15101156,0.1213872832369942
PHLDA1,866,0.010689555,0.33381504,0.1820809248554913
ASCL1,867,0.010684062,0.30491328,0.1372832369942196
GJA1,868,0.010648857,0.18858382,0.0989884393063583
CTXND1,869,0.010642328,0.12427746,0.1011560693641618
SLIT3-1,870,0.010636419,0.19869941,0.1076589595375722
CPNE4,871,0.010582983,0.24566475,0.1148843930635838
KCTD16,872,0.010576098,0.23193641,0.1286127167630057
KCNMB3,873,0.010545207,0.2384393,0.1315028901734104
CENPE,874,0.010540651,0.4783237,0.1170520231213872
KCNQ5,875,0.010483006,0.16763006,0.1315028901734104
MAP3K19,876,0.010475613,0.20592485,0.0939306358381502
DPP8,877,0.010461479,0.30780348,0.2182080924855491
PRC1,878,0.010440054,0.29913294,0.1473988439306358
PPP2R2D,879,0.0104256505,0.4183526,0.2926300578034682
RELN,880,0.010411351,0.25072256,0.1322254335260115
POLQ-1,881,0.010395407,0.3099711,0.1632947976878612
PCDH17,882,0.010382161,0.29768786,0.1936416184971098
DSCAML1,883,0.010330758,0.20809248,0.1380057803468208
BBOX1,884,0.010303141,0.14089595,0.0816473988439306
CDK1,885,0.01026629,0.5086705,0.1315028901734104
