gene,ko_l2_mean,ko_centroid_shift,mean_expr,frac_expr,rank,t0_tag
LINC02040,1.1533708e-06,1.9960905e-07,0.0,0.0,4591,t70d_RG
LINC01736,1.1533708e-06,1.9960905e-07,0.0,0.0,4592,t70d_RG
LINC01740,1.1533708e-06,1.9960905e-07,0.0,0.0,4593,t70d_RG
ADIPOQ,1.1533708e-06,1.9960905e-07,0.0,0.0,4594,t70d_RG
LINC01546,1.1533708e-06,1.9960905e-07,0.0,0.0,4595,t70d_RG
LINC01596,1.1533708e-06,1.9960905e-07,0.0,0.0,4596,t70d_RG
LINC02702,1.1533708e-06,1.9960905e-07,0.0,0.0,4597,t70d_RG
LINC02724,1.1533708e-06,1.9960905e-07,0.0,0.0,4598,t70d_RG
TSPYL6,1.1533708e-06,1.9960905e-07,0.0,0.0,4599,t70d_RG
TTTY15,1.1533708e-06,1.9960905e-07,0.0,0.0,4600,t70d_RG
TTTY4B,1.1533708e-06,1.9960905e-07,0.0,0.0,4601,t70d_RG
TUBB8P2,1.1533708e-06,1.9960905e-07,0.0,0.0,4602,t70d_RG
LINC01823,1.1533708e-06,1.9960905e-07,0.0,0.0,4603,t70d_RG
HOXA-AS3,1.1533708e-06,1.9960905e-07,0.0,0.0,4604,t70d_RG
KCNAB1-AS1,1.1533708e-06,1.9960905e-07,0.0,0.0,4605,t70d_RG
KCNAB1-AS2,1.1533708e-06,1.9960905e-07,0.0,0.0,4606,t70d_RG
NRG3-AS1,1.1533708e-06,1.9960905e-07,0.0,0.0,4607,t70d_RG
DTX2P1,1.1533708e-06,1.9960905e-07,0.0,0.0,4608,t70d_RG
LINC00538,1.1533708e-06,1.9960905e-07,0.0,0.0,4609,t70d_RG
C20orf173,1.1533708e-06,1.9960905e-07,0.0,0.0,4610,t70d_RG
C2CD4A,1.1533708e-06,1.9960905e-07,0.0,0.0,4611,t70d_RG
LINC02293,1.1533708e-06,1.9960905e-07,0.0,0.0,4612,t70d_RG
RNASE6-1,1.1533708e-06,1.9960905e-07,0.0,0.0,4613,t70d_RG
ACY3,1.1533708e-06,1.9960905e-07,0.0,0.0,4614,t70d_RG
LINC02192,1.1533708e-06,1.9960905e-07,0.0,0.0,4615,t70d_RG
UTF1,1.1533708e-06,1.9960905e-07,0.0,0.0,4616,t70d_RG
GP2,1.1533708e-06,1.9960905e-07,0.0,0.0,4617,t70d_RG
GP5,1.1533708e-06,1.9960905e-07,0.0,0.0,4618,t70d_RG
RNF126P1,1.1533708e-06,1.9960905e-07,0.0,0.0,4619,t70d_RG
RNU6-141P,1.1533708e-06,1.9960905e-07,0.0,0.0,4620,t70d_RG
LINC01741,1.1533708e-06,1.9960905e-07,0.0,0.0,4621,t70d_RG
ALOX15P1,1.1533708e-06,1.9960905e-07,0.0,0.0,4622,t70d_RG
CHIA,1.1533708e-06,1.9960905e-07,0.0,0.0,4623,t70d_RG
CHRNA2,1.1533708e-06,1.9960905e-07,0.0,0.0,4624,t70d_RG
CLEC4G,1.1533708e-06,1.9960905e-07,0.0,0.0,4625,t70d_RG
LINC02061,1.1533708e-06,1.9960905e-07,0.0,0.0,4626,t70d_RG
LINC02070,1.1533708e-06,1.9960905e-07,0.0,0.0,4627,t70d_RG
LINC02118,1.1533708e-06,1.9960905e-07,0.0,0.0,4628,t70d_RG
LINC02131,1.1533708e-06,1.9960905e-07,0.0,0.0,4629,t70d_RG
RNU6-194P,1.1533708e-06,1.9960905e-07,0.0,0.0,4630,t70d_RG
ADAMTSL5,1.1533708e-06,1.9960905e-07,0.0,0.0,4631,t70d_RG
USP32P3,1.1533708e-06,1.9960905e-07,0.0,0.0,4632,t70d_RG
HTR1D,1.1533708e-06,1.9960905e-07,0.0,0.0,4633,t70d_RG
ICAM4,1.1533708e-06,1.9960905e-07,0.0,0.0,4634,t70d_RG
RNU6-319P,1.1533708e-06,1.9960905e-07,0.0,0.0,4635,t70d_RG
AGBL5-IT1,1.1533708e-06,1.9960905e-07,0.0,0.0,4636,t70d_RG
XRCC6P4,1.1533708e-06,1.9960905e-07,0.0,0.0,4637,t70d_RG
CYP2W1,1.1533708e-06,1.9960905e-07,0.0,0.0,4638,t70d_RG
RNA5SP35,1.1533708e-06,1.9960905e-07,0.0,0.0,4639,t70d_RG
DNTT,1.1533708e-06,1.9960905e-07,0.0,0.0,4640,t70d_RG
PAGE4,1.1533708e-06,1.9960905e-07,0.0,0.0,4641,t70d_RG
PALM2,1.1533708e-06,1.9960905e-07,0.0,0.0,4642,t70d_RG
CKLF-CMTM1,1.1533708e-06,1.9960905e-07,0.0,0.0,4643,t70d_RG
ALPP,1.1533708e-06,1.9960905e-07,0.0,0.0,4644,t70d_RG
ZNRF3-IT1,1.1533708e-06,1.9960905e-07,0.0,0.0,4645,t70d_RG
ZSCAN10,1.1533708e-06,1.9960905e-07,0.0,0.0,4646,t70d_RG
A4GNT,1.1533708e-06,1.9960905e-07,0.0,0.0,4647,t70d_RG
ABI3,1.1533708e-06,1.9960905e-07,0.0,0.0,4648,t70d_RG
DNM3-IT1,1.1533708e-06,1.9960905e-07,0.0,0.0,4649,t70d_RG
HLA-DMB,1.1533708e-06,1.9960905e-07,0.0,0.0,4650,t70d_RG
HLA-DOB,1.1533708e-06,1.9960905e-07,0.0,0.0,4651,t70d_RG
P2RY2,1.1533708e-06,1.9960905e-07,0.0,0.0,4652,t70d_RG
PCDHB8,1.1533708e-06,1.9960905e-07,0.0,0.0,4653,t70d_RG
LINC02583,1.1533708e-06,1.9960905e-07,0.0,0.0,4654,t70d_RG
LINC02591,1.1533708e-06,1.9960905e-07,0.0,0.0,4655,t70d_RG
TYRP1,1.1533708e-06,1.9960905e-07,0.0,0.0,4656,t70d_RG
UAP1L1,1.1533708e-06,1.9960905e-07,0.0,0.0,4657,t70d_RG
HOXB4,1.1533708e-06,1.9960905e-07,0.0,0.0,4658,t70d_RG
ANKK1,1.1533708e-06,1.9960905e-07,0.0,0.0,4659,t70d_RG
ANKRD20A19P,1.1533708e-06,1.9960905e-07,0.0,0.0,4660,t70d_RG
LINC02469,1.1533708e-06,1.9960905e-07,0.0,0.0,4661,t70d_RG
LL22NC01-81G9.3,1.1533708e-06,1.9960905e-07,0.0,0.0,4662,t70d_RG
LINC02317,1.1533708e-06,1.9960905e-07,0.0,0.0,4663,t70d_RG
LINC02337,1.1533708e-06,1.9960905e-07,0.0,0.0,4664,t70d_RG
LINC02366,1.1533708e-06,1.9960905e-07,0.0,0.0,4665,t70d_RG
LINC02380,1.1533708e-06,1.9960905e-07,0.0,0.0,4666,t70d_RG
AMHR2,1.1533708e-06,1.9960905e-07,0.0,0.0,4667,t70d_RG
LINC02627,1.1533708e-06,1.9960905e-07,0.0,0.0,4668,t70d_RG
PATE3,1.1533708e-06,1.9960905e-07,0.0,0.0,4669,t70d_RG
S1PR3-1,1.1533708e-06,1.9960905e-07,0.0,0.0,4670,t70d_RG
LINC00364,1.1533708e-06,1.9960905e-07,0.0,0.0,4671,t70d_RG
LINC00368,1.1533708e-06,1.9960905e-07,0.0,0.0,4672,t70d_RG
LINC00385,1.1533708e-06,1.9960905e-07,0.0,0.0,4673,t70d_RG
LINC00427,1.1533708e-06,1.9960905e-07,0.0,0.0,4674,t70d_RG
IQCJ-SCHIP1-AS1,1.1533708e-06,1.9960905e-07,0.0,0.0,4675,t70d_RG
CALML6,1.1533708e-06,1.9960905e-07,0.0,0.0,4676,t70d_RG
LINC00293,1.1533708e-06,1.9960905e-07,0.0,0.0,4677,t70d_RG
LINC00311,1.1533708e-06,1.9960905e-07,0.0,0.0,4678,t70d_RG
LINC00452,1.1533708e-06,1.9960905e-07,0.0,0.0,4679,t70d_RG
DEFB131A,1.1533708e-06,1.9960905e-07,0.0,0.0,4680,t70d_RG
DEFB133,1.1533708e-06,1.9960905e-07,0.0,0.0,4681,t70d_RG
APOBEC3B,1.1533708e-06,1.9960905e-07,0.0,0.0,4682,t70d_RG
TRIM49C,1.1533708e-06,1.9960905e-07,0.0,0.0,4683,t70d_RG
TRIM74,1.1533708e-06,1.9960905e-07,0.0,0.0,4684,t70d_RG
LINC00272,1.1533708e-06,1.9960905e-07,0.0,0.0,4685,t70d_RG
LINC02418,1.1533708e-06,1.9960905e-07,0.0,0.0,4686,t70d_RG
LINC02439,1.1533708e-06,1.9960905e-07,0.0,0.0,4687,t70d_RG
LINC02445,1.1533708e-06,1.9960905e-07,0.0,0.0,4688,t70d_RG
VGLL2,1.1533708e-06,1.9960905e-07,0.0,0.0,4689,t70d_RG
VIP,1.1533708e-06,1.9960905e-07,0.0,0.0,4690,t70d_RG
LINC01634,1.1533708e-06,1.9960905e-07,0.0,0.0,4691,t70d_RG
LINC01639,1.1533708e-06,1.9960905e-07,0.0,0.0,4692,t70d_RG
GLTPD2,1.1533708e-06,1.9960905e-07,0.0,0.0,4693,t70d_RG
LINC02504,1.1533708e-06,1.9960905e-07,0.0,0.0,4694,t70d_RG
LINC02290,1.1533708e-06,1.9960905e-07,0.0,0.0,4695,t70d_RG
UGT1A6,1.1533708e-06,1.9960905e-07,0.0,0.0,4696,t70d_RG
UNC5B-AS1,1.1533708e-06,1.9960905e-07,0.0,0.0,4697,t70d_RG
HOXA5,1.1533708e-06,1.9960905e-07,0.0,0.0,4698,t70d_RG
HOXA6,1.1533708e-06,1.9960905e-07,0.0,0.0,4699,t70d_RG
HOXA9,1.1533708e-06,1.9960905e-07,0.0,0.0,4700,t70d_RG
HOXB1,1.1533708e-06,1.9960905e-07,0.0,0.0,4701,t70d_RG
HOXB3,1.1533708e-06,1.9960905e-07,0.0,0.0,4702,t70d_RG
LINC02280,1.1533708e-06,1.9960905e-07,0.0,0.0,4703,t70d_RG
LINC02518,1.1533708e-06,1.9960905e-07,0.0,0.0,4704,t70d_RG
LINC02578,1.1533708e-06,1.9960905e-07,0.0,0.0,4705,t70d_RG
GCNT2P1,1.1533708e-06,1.9960905e-07,0.0,0.0,4706,t70d_RG
LINC02778,1.1533708e-06,1.9960905e-07,0.0,0.0,4707,t70d_RG
LINC02815,1.1533708e-06,1.9960905e-07,0.0,0.0,4708,t70d_RG
TRIM31-AS1,1.1533708e-06,1.9960905e-07,0.0,0.0,4709,t70d_RG
LINC02925,1.1533708e-06,1.9960905e-07,0.0,0.0,4710,t70d_RG
LINC03049,1.1533708e-06,1.9960905e-07,0.0,0.0,4711,t70d_RG
LINC02417,1.1533708e-06,1.9960905e-07,0.0,0.0,4712,t70d_RG
LINP1,1.1533708e-06,1.9960905e-07,0.0,0.0,4713,t70d_RG
LINC02630,1.1533708e-06,1.9960905e-07,0.0,0.0,4714,t70d_RG
LINC02835,1.1533708e-06,1.9960905e-07,0.0,0.0,4715,t70d_RG
TRIM39-RPP21,1.1533708e-06,1.9960905e-07,0.0,0.0,4716,t70d_RG
ANTXRL,1.1533708e-06,1.9960905e-07,0.0,0.0,4717,t70d_RG
AOC1,1.1533708e-06,1.9960905e-07,0.0,0.0,4718,t70d_RG
GBP6,1.1533708e-06,1.9960905e-07,0.0,0.0,4719,t70d_RG
GBP7,1.1533708e-06,1.9960905e-07,0.0,0.0,4720,t70d_RG
IGFL2,1.1533708e-06,1.9960905e-07,0.0,0.0,4721,t70d_RG
LINC03053,1.1533708e-06,1.9960905e-07,0.0,0.0,4722,t70d_RG
NMRAL2P,1.1533708e-06,1.9960905e-07,0.0,0.0,4723,t70d_RG
SPINK7,1.1533708e-06,1.9960905e-07,0.0,0.0,4724,t70d_RG
SPINT3,1.1533708e-06,1.9960905e-07,0.0,0.0,4725,t70d_RG
SPRR2B,1.1533708e-06,1.9960905e-07,0.0,0.0,4726,t70d_RG
SPRR2G,1.1533708e-06,1.9960905e-07,0.0,0.0,4727,t70d_RG
NKX6-3,1.1533708e-06,1.9960905e-07,0.0,0.0,4728,t70d_RG
FAM240B,1.1533708e-06,1.9960905e-07,0.0,0.0,4729,t70d_RG
LINC00693,1.1533708e-06,1.9960905e-07,0.0,0.0,4730,t70d_RG
FIGNL2-DT,1.1533708e-06,1.9960905e-07,0.0,0.0,4731,t70d_RG
NHLRC4,1.1533708e-06,1.9960905e-07,0.0,0.0,4732,t70d_RG
NMBR-AS1,1.1533708e-06,1.9960905e-07,0.0,0.0,4733,t70d_RG
ELF5,1.1533708e-06,1.9960905e-07,0.0,0.0,4734,t70d_RG
ELL2P1,1.1533708e-06,1.9960905e-07,0.0,0.0,4735,t70d_RG
ELN-AS1,1.1533708e-06,1.9960905e-07,0.0,0.0,4736,t70d_RG
ENOX1-AS2,1.1533708e-06,1.9960905e-07,0.0,0.0,4737,t70d_RG
NKX1-2,1.1533708e-06,1.9960905e-07,0.0,0.0,4738,t70d_RG
ST6GAL2-IT1,1.1533708e-06,1.9960905e-07,0.0,0.0,4739,t70d_RG
NEUROG3,1.1533708e-06,1.9960905e-07,0.0,0.0,4740,t70d_RG
C16orf90,1.1533708e-06,1.9960905e-07,0.0,0.0,4741,t70d_RG
C19orf33,1.1533708e-06,1.9960905e-07,0.0,0.0,4742,t70d_RG
C19orf85,1.1533708e-06,1.9960905e-07,0.0,0.0,4743,t70d_RG
C8G,1.1533708e-06,1.9960905e-07,0.0,0.0,4744,t70d_RG
OR10G3,1.1533708e-06,1.9960905e-07,0.0,0.0,4745,t70d_RG
OR13A1,1.1533708e-06,1.9960905e-07,0.0,0.0,4746,t70d_RG
OR14I1,1.1533708e-06,1.9960905e-07,0.0,0.0,4747,t70d_RG
LINC00485,1.1533708e-06,1.9960905e-07,0.0,0.0,4748,t70d_RG
GREP1,1.1533708e-06,1.9960905e-07,0.0,0.0,4749,t70d_RG
LINC00492,1.1533708e-06,1.9960905e-07,0.0,0.0,4750,t70d_RG
FAM25C,1.1533708e-06,1.9960905e-07,0.0,0.0,4751,t70d_RG
NAV2-IT1,1.1533708e-06,1.9960905e-07,0.0,0.0,4752,t70d_RG
NBPF15-1,1.1533708e-06,1.9960905e-07,0.0,0.0,4753,t70d_RG
NDUFA8P1,1.1533708e-06,1.9960905e-07,0.0,0.0,4754,t70d_RG
CES1P1,1.1533708e-06,1.9960905e-07,0.0,0.0,4755,t70d_RG
ERVMER61-1,1.1533708e-06,1.9960905e-07,0.0,0.0,4756,t70d_RG
NEK4P2,1.1533708e-06,1.9960905e-07,0.0,0.0,4757,t70d_RG
LINC00489,1.1533708e-06,1.9960905e-07,0.0,0.0,4758,t70d_RG
DUOXA2,1.1533708e-06,1.9960905e-07,0.0,0.0,4759,t70d_RG
PROKR1,1.1533708e-06,1.9960905e-07,0.0,0.0,4760,t70d_RG
PRPH,1.1533708e-06,1.9960905e-07,0.0,0.0,4761,t70d_RG
SMIM6-1,1.1533708e-06,1.9960905e-07,0.0,0.0,4762,t70d_RG
SNHG4,1.1533708e-06,1.9960905e-07,0.0,0.0,4763,t70d_RG
LIMS3,1.1533708e-06,1.9960905e-07,0.0,0.0,4764,t70d_RG
LINC00102,1.1533708e-06,1.9960905e-07,0.0,0.0,4765,t70d_RG
PRECSIT,1.1533708e-06,1.9960905e-07,0.0,0.0,4766,t70d_RG
BMS1P9,1.1533708e-06,1.9960905e-07,0.0,0.0,4767,t70d_RG
FAM156B,1.1533708e-06,1.9960905e-07,0.0,0.0,4768,t70d_RG
FAM170B-AS1,1.1533708e-06,1.9960905e-07,0.0,0.0,4769,t70d_RG
FAM230A,1.1533708e-06,1.9960905e-07,0.0,0.0,4770,t70d_RG
FAM238A,1.1533708e-06,1.9960905e-07,0.0,0.0,4771,t70d_RG
EVX2,1.1533708e-06,1.9960905e-07,0.0,0.0,4772,t70d_RG
OR10D3,1.1533708e-06,1.9960905e-07,0.0,0.0,4773,t70d_RG
PTPRS-AS1,1.1533708e-06,1.9960905e-07,0.0,0.0,4774,t70d_RG
H2BC12,1.1533708e-06,1.9960905e-07,0.0,0.0,4775,t70d_RG
PRH2,1.1533708e-06,1.9960905e-07,0.0,0.0,4776,t70d_RG
BPIFB2,1.1533708e-06,1.9960905e-07,0.0,0.0,4777,t70d_RG
BSCL2,1.1533708e-06,1.9960905e-07,0.0,0.0,4778,t70d_RG
NOS2P3,1.1533708e-06,1.9960905e-07,0.0,0.0,4779,t70d_RG
NPAS2-AS1,1.1533708e-06,1.9960905e-07,0.0,0.0,4780,t70d_RG
LINC00659,1.1533708e-06,1.9960905e-07,0.0,0.0,4781,t70d_RG
DUSP29,1.1533708e-06,1.9960905e-07,0.0,0.0,4782,t70d_RG
ECI2-DT,1.1533708e-06,1.9960905e-07,0.0,0.0,4783,t70d_RG
EDN3,1.1533708e-06,1.9960905e-07,0.0,0.0,4784,t70d_RG
LILRA3,1.1533708e-06,1.9960905e-07,0.0,0.0,4785,t70d_RG
EPGN,1.1533708e-06,1.9960905e-07,0.0,0.0,4786,t70d_RG
EPHA8,1.1533708e-06,1.9960905e-07,0.0,0.0,4787,t70d_RG
PRICKLE4,1.1533708e-06,1.9960905e-07,0.0,0.0,4788,t70d_RG
PSLNR,1.1533708e-06,1.9960905e-07,0.0,0.0,4789,t70d_RG
PSME2P6,1.1533708e-06,1.9960905e-07,0.0,0.0,4790,t70d_RG
CRMA,1.1533708e-06,1.9960905e-07,0.0,0.0,4791,t70d_RG
CRYGA,1.1533708e-06,1.9960905e-07,0.0,0.0,4792,t70d_RG
LIF,1.1533708e-06,1.9960905e-07,0.0,0.0,4793,t70d_RG
NSUN6-1,1.1533708e-06,1.9960905e-07,0.0,0.0,4794,t70d_RG
VSX1,1.1533708e-06,1.9960905e-07,0.0,0.0,4795,t70d_RG
VWA5B2,1.1533708e-06,1.9960905e-07,0.0,0.0,4796,t70d_RG
RNU6-915P,1.1533708e-06,1.9960905e-07,0.0,0.0,4797,t70d_RG
RPL21P13,1.1533708e-06,1.9960905e-07,0.0,0.0,4798,t70d_RG
RPL21P93,1.1533708e-06,1.9960905e-07,0.0,0.0,4799,t70d_RG
RPL30-AS1,1.1533708e-06,1.9960905e-07,0.0,0.0,4800,t70d_RG
LINC01645,1.1533708e-06,1.9960905e-07,0.0,0.0,4801,t70d_RG
LINC01673,1.1533708e-06,1.9960905e-07,0.0,0.0,4802,t70d_RG
C11orf96,1.1533708e-06,1.9960905e-07,0.0,0.0,4803,t70d_RG
LINC01683,1.1533708e-06,1.9960905e-07,0.0,0.0,4804,t70d_RG
LINC01689,1.1533708e-06,1.9960905e-07,0.0,0.0,4805,t70d_RG
LINC01989,1.1533708e-06,1.9960905e-07,0.0,0.0,4806,t70d_RG
ZNF584-DT,1.1533708e-06,1.9960905e-07,0.0,0.0,4807,t70d_RG
RNU6-422P,1.1533708e-06,1.9960905e-07,0.0,0.0,4808,t70d_RG
CYP2C19,1.1533708e-06,1.9960905e-07,0.0,0.0,4809,t70d_RG
CYP2F2P,1.1533708e-06,1.9960905e-07,0.0,0.0,4810,t70d_RG
PNMA6F,1.1533708e-06,1.9960905e-07,0.0,0.0,4811,t70d_RG
LINC01678,1.1533708e-06,1.9960905e-07,0.0,0.0,4812,t70d_RG
RNU6-645P,1.1533708e-06,1.9960905e-07,0.0,0.0,4813,t70d_RG
CLEC4M,1.1533708e-06,1.9960905e-07,0.0,0.0,4814,t70d_RG
CLEC7A,1.1533708e-06,1.9960905e-07,0.0,0.0,4815,t70d_RG
RGS18,1.1533708e-06,1.9960905e-07,0.0,0.0,4816,t70d_RG
RN7SKP198,1.1533708e-06,1.9960905e-07,0.0,0.0,4817,t70d_RG
ZNF833P,1.1533708e-06,1.9960905e-07,0.0,0.0,4818,t70d_RG
ZNF847P,1.1533708e-06,1.9960905e-07,0.0,0.0,4819,t70d_RG
GOLGA6L17P,1.1533708e-06,1.9960905e-07,0.0,0.0,4820,t70d_RG
RBMY1J,1.1533708e-06,1.9960905e-07,0.0,0.0,4821,t70d_RG
GOLGA8VP,1.1533708e-06,1.9960905e-07,0.0,0.0,4822,t70d_RG
GPR15LG,1.1533708e-06,1.9960905e-07,0.0,0.0,4823,t70d_RG
LINC02153,1.1533708e-06,1.9960905e-07,0.0,0.0,4824,t70d_RG
C5orf58,1.1533708e-06,1.9960905e-07,0.0,0.0,4825,t70d_RG
HOXB7,1.1533708e-06,1.9960905e-07,0.0,0.0,4826,t70d_RG
ICOSLG,1.1533708e-06,1.9960905e-07,0.0,0.0,4827,t70d_RG
ZAR1,1.1533708e-06,1.9960905e-07,0.0,0.0,4828,t70d_RG
RBMXL2,1.1533708e-06,1.9960905e-07,0.0,0.0,4829,t70d_RG
GOLGA6L6,1.1533708e-06,1.9960905e-07,0.0,0.0,4830,t70d_RG
RN7SL658P,1.1533708e-06,1.9960905e-07,0.0,0.0,4831,t70d_RG
SPATA25,1.1533708e-06,1.9960905e-07,0.0,0.0,4832,t70d_RG
SPATA46,1.1533708e-06,1.9960905e-07,0.0,0.0,4833,t70d_RG
SPDYE4,1.1533708e-06,1.9960905e-07,0.0,0.0,4834,t70d_RG
NPIPA3,1.1533708e-06,1.9960905e-07,0.0,0.0,4835,t70d_RG
NTAN1P3,1.1533708e-06,1.9960905e-07,0.0,0.0,4836,t70d_RG
NTN3,1.1533708e-06,1.9960905e-07,0.0,0.0,4837,t70d_RG
NUTM2F,1.1533708e-06,1.9960905e-07,0.0,0.0,4838,t70d_RG
PNMA8B,1.1533708e-06,1.9960905e-07,0.0,0.0,4839,t70d_RG
EHD4-AS1,1.1533708e-06,1.9960905e-07,0.0,0.0,4840,t70d_RG
EIF2S2P4,1.1533708e-06,1.9960905e-07,0.0,0.0,4841,t70d_RG
EIF4E1B,1.1533708e-06,1.9960905e-07,0.0,0.0,4842,t70d_RG
NPPA-AS1,1.1533708e-06,1.9960905e-07,0.0,0.0,4843,t70d_RG
KCNG4,1.1533708e-06,1.9960905e-07,0.0,0.0,4844,t70d_RG
HERC2P8,1.1533708e-06,1.9960905e-07,0.0,0.0,4845,t70d_RG
SPINK14,1.1533708e-06,1.9960905e-07,0.0,0.0,4846,t70d_RG
BSN-AS1,1.1533708e-06,1.9960905e-07,0.0,0.0,4847,t70d_RG
NKX1-1,1.1533708e-06,1.9960905e-07,0.0,0.0,4848,t70d_RG
POTEA,1.1533708e-06,1.9960905e-07,0.0,0.0,4849,t70d_RG
POU2AF2,1.1533708e-06,1.9960905e-07,0.0,0.0,4850,t70d_RG
POU4F3,1.1533708e-06,1.9960905e-07,0.0,0.0,4851,t70d_RG
ZNF248-AS1,1.1533708e-06,1.9960905e-07,0.0,0.0,4852,t70d_RG
HOXD3,1.1533708e-06,1.9960905e-07,0.0,0.0,4853,t70d_RG
UOX,1.1533708e-06,1.9960905e-07,0.0,0.0,4854,t70d_RG
URAD,1.1533708e-06,1.9960905e-07,0.0,0.0,4855,t70d_RG
PPBP,1.1533708e-06,1.9960905e-07,0.0,0.0,4856,t70d_RG
HOXB6,1.1533708e-06,1.9960905e-07,0.0,0.0,4857,t70d_RG
SERPINA11,1.1533708e-06,1.9960905e-07,0.0,0.0,4858,t70d_RG
SERPINA5,1.1533708e-06,1.9960905e-07,0.0,0.0,4859,t70d_RG
CALHM3,1.1533708e-06,1.9960905e-07,0.0,0.0,4860,t70d_RG
VCX3A,1.1533708e-06,1.9960905e-07,0.0,0.0,4861,t70d_RG
GJD2-1,1.1533708e-06,1.9960905e-07,0.0,0.0,4862,t70d_RG
GJD4,1.1533708e-06,1.9960905e-07,0.0,0.0,4863,t70d_RG
LINC01496,1.1533708e-06,1.9960905e-07,0.0,0.0,4864,t70d_RG
LINC01511,1.1533708e-06,1.9960905e-07,0.0,0.0,4865,t70d_RG
CSF3,1.1533708e-06,1.9960905e-07,0.0,0.0,4866,t70d_RG
HMGB1P28,1.1533708e-06,1.9960905e-07,0.0,0.0,4867,t70d_RG
HMGB1P47,1.1533708e-06,1.9960905e-07,0.0,0.0,4868,t70d_RG
HMGB3P21,1.1533708e-06,1.9960905e-07,0.0,0.0,4869,t70d_RG
LINC00707,1.1533708e-06,1.9960905e-07,0.0,0.0,4870,t70d_RG
LINC00856,1.1533708e-06,1.9960905e-07,0.0,0.0,4871,t70d_RG
LINC00898,1.1533708e-06,1.9960905e-07,0.0,0.0,4872,t70d_RG
LINC00921,1.1533708e-06,1.9960905e-07,0.0,0.0,4873,t70d_RG
FCRL4,1.1533708e-06,1.9960905e-07,0.0,0.0,4874,t70d_RG
LBX2-AS1,1.1533708e-06,1.9960905e-07,0.0,0.0,4875,t70d_RG
TLR4,1.1533708e-06,1.9960905e-07,0.0,0.0,4876,t70d_RG
MRPL23-AS1,1.1533708e-06,1.9960905e-07,0.0,0.0,4877,t70d_RG
MT4,1.1533708e-06,1.9960905e-07,0.0,0.0,4878,t70d_RG
MTRNR2L5,1.1533708e-06,1.9960905e-07,0.0,0.0,4879,t70d_RG
MUC20,1.1533708e-06,1.9960905e-07,0.0,0.0,4880,t70d_RG
MUC3A,1.1533708e-06,1.9960905e-07,0.0,0.0,4881,t70d_RG
TBX3,1.1533708e-06,1.9960905e-07,0.0,0.0,4882,t70d_RG
TCP1P1,1.1533708e-06,1.9960905e-07,0.0,0.0,4883,t70d_RG
TLCD4-RWDD3,1.1533708e-06,1.9960905e-07,0.0,0.0,4884,t70d_RG
PRSS16,1.1533708e-06,1.9960905e-07,0.0,0.0,4885,t70d_RG
PSG11,1.1533708e-06,1.9960905e-07,0.0,0.0,4886,t70d_RG
PSG2-2,1.1533708e-06,1.9960905e-07,0.0,0.0,4887,t70d_RG
OR2J2,1.1533708e-06,1.9960905e-07,0.0,0.0,4888,t70d_RG
OR2L8,1.1533708e-06,1.9960905e-07,0.0,0.0,4889,t70d_RG
OR2M3,1.1533708e-06,1.9960905e-07,0.0,0.0,4890,t70d_RG
BCYRN1,1.1533708e-06,1.9960905e-07,0.0,0.0,4891,t70d_RG
LINC00945,1.1533708e-06,1.9960905e-07,0.0,0.0,4892,t70d_RG
MPEG1,1.1533708e-06,1.9960905e-07,0.0,0.0,4893,t70d_RG
LINC01039,1.1533708e-06,1.9960905e-07,0.0,0.0,4894,t70d_RG
LINC01047,1.1533708e-06,1.9960905e-07,0.0,0.0,4895,t70d_RG
LINC01058,1.1533708e-06,1.9960905e-07,0.0,0.0,4896,t70d_RG
MYZAP,1.1533708e-06,1.9960905e-07,0.0,0.0,4897,t70d_RG
TLR7,1.1533708e-06,1.9960905e-07,0.0,0.0,4898,t70d_RG
TLR9,1.1533708e-06,1.9960905e-07,0.0,0.0,4899,t70d_RG
MIR8072,1.1533708e-06,1.9960905e-07,0.0,0.0,4900,t70d_RG
MMP23B,1.1533708e-06,1.9960905e-07,0.0,0.0,4901,t70d_RG
LINC00994,1.1533708e-06,1.9960905e-07,0.0,0.0,4902,t70d_RG
METTL21C,1.1533708e-06,1.9960905e-07,0.0,0.0,4903,t70d_RG
MIOX,1.1533708e-06,1.9960905e-07,0.0,0.0,4904,t70d_RG
MIR1302-9,1.1533708e-06,1.9960905e-07,0.0,0.0,4905,t70d_RG
MIR145,1.1533708e-06,1.9960905e-07,0.0,0.0,4906,t70d_RG
IRGC,1.1533708e-06,1.9960905e-07,0.0,0.0,4907,t70d_RG
HMGB1P13,1.1533708e-06,1.9960905e-07,0.0,0.0,4908,t70d_RG
RNU6-437P,1.1533708e-06,1.9960905e-07,0.0,0.0,4909,t70d_RG
TMEM132E-DT,1.1533708e-06,1.9960905e-07,0.0,0.0,4910,t70d_RG
NADK2-AS1,1.1533708e-06,1.9960905e-07,0.0,0.0,4911,t70d_RG
TMEM184B-AS1-1,1.1533708e-06,1.9960905e-07,0.0,0.0,4912,t70d_RG
KRT5,1.1533708e-06,1.9960905e-07,0.0,0.0,4913,t70d_RG
KRT7,1.1533708e-06,1.9960905e-07,0.0,0.0,4914,t70d_RG
HMGN1P36,1.1533708e-06,1.9960905e-07,0.0,0.0,4915,t70d_RG
AVPR2,1.1533708e-06,1.9960905e-07,0.0,0.0,4916,t70d_RG
